2,0,20,6.467
2,1,20,5.677
2,2,20,5.68
2,3,20,5.644
2,4,20,5.899
3,0,38,11.646
3,1,38,12.019
3,2,38,11.551
3,3,38,11.7
3,4,38,12.156
4,0,62,24.265
4,1,62,24.061
4,2,62,23.464
4,3,62,22.9
4,4,62,22.99
5,0,92,40.951
5,1,92,36.272
5,2,92,43.838
5,3,92,41.675
5,4,92,40.9
6,0,128,76.456
6,1,128,68.508
6,2,128,74.465
6,3,128,74.925
6,4,128,78.597
7,0,170,118.195
7,1,170,144.264
7,2,170,120.662
7,3,170,120.078
7,4,170,122.249
8,0,218,212.635
8,1,218,205.547
8,2,218,227.955
8,3,218,212.581
8,4,218,193.85
9,0,272,362.913
9,1,272,361.631
9,2,272,348.306
9,3,272,367.42
9,4,272,338.359
10,0,332,477.446
10,1,332,458.142
10,2,332,487.879
10,3,332,517.797
10,4,332,454.324
11,0,398,775.304
11,1,398,710.852
11,2,398,771.005
11,3,398,859.484
11,4,398,762.998
12,0,470,1123.63
12,1,470,1155.36
12,2,470,1158.01
12,3,470,1079.33
12,4,470,1350.53
13,0,548,2101.87
13,1,548,1642.36
13,2,548,1791.08
13,3,548,1778.66
13,4,548,1498.3
14,0,632,2422.79
14,1,632,2953.75
14,2,632,1992.48
14,3,632,2097.64
14,4,632,2446.51
15,0,722,3983.59
15,1,722,3070.58
15,2,722,3590.25
15,3,722,2896.89
15,4,722,3587.01
