2,0,12,2.525
2,1,12,2.194
2,2,12,2.161
2,3,12,2.172
2,4,12,2.092
3,0,18,3.517
3,1,18,3.396
3,2,18,3.334
3,3,18,3.241
3,4,18,3.195
4,0,24,5.413
4,1,24,5.994
4,2,24,4.851
4,3,24,4.85
4,4,24,5.375
5,0,30,9.184
5,1,30,8.614
5,2,30,9.919
5,3,30,7.566
5,4,30,7.585
6,0,36,13.22
6,1,36,10.946
6,2,36,12.08
6,3,36,11.47
6,4,36,11.818
7,0,42,16.813
7,1,42,18.254
7,2,42,14.318
7,3,42,22.696
7,4,42,23.29
8,0,48,23.967
8,1,48,22.037
8,2,48,26.379
8,3,48,22.288
8,4,48,26.951
9,0,54,38.274
9,1,54,37.407
9,2,54,33.112
9,3,54,26.766
9,4,54,30.035
10,0,60,48.175
10,1,60,54.014
10,2,60,41.368
10,3,60,53.902
10,4,60,59.818
11,0,66,65.319
11,1,66,62.111
11,2,66,48.272
11,3,66,79.671
11,4,66,56.989
12,0,72,60.023
12,1,72,96.423
12,2,72,99.634
12,3,72,94.702
12,4,72,98.746
13,0,78,159.214
13,1,78,119.674
13,2,78,112.059
13,3,78,130.381
13,4,78,127.023
14,0,84,164.504
14,1,84,157.951
14,2,84,154.115
14,3,84,109.148
14,4,84,225.794
15,0,90,224.779
15,1,90,176.725
15,2,90,192.222
15,3,90,177.617
15,4,90,243.991
16,0,96,312.207
16,1,96,198.643
16,2,96,277.892
16,3,96,265.235
16,4,96,253.748
